时间,收盘点位,市值(元),流通市值(元),股息率市值加权
2017/11/24,4973.50760 ,61923556661761.30000 ,44485802732746.00000 ,0.01510 
2017/11/23,4970.19830 ,61900011956696.00000 ,44452096426577.00000 ,0.01510 
2017/11/22,5105.43640 ,63442833212267.80000 ,45581267827200.00000 ,0.01470 
2017/11/21,5102.28500 ,63193431953873.50000 ,45412112804456.00000 ,0.01480 
2017/11/20,5055.07920 ,62761849557437.00000 ,45066260893990.00000 ,0.01490 
2017/11/17,5026.98650 ,62398218929152.30000 ,44789816343836.00000 ,0.01500 
2017/11/16,5100.83780 ,63054422428804.70000 ,45237987493564.00000 ,0.01490 
2017/11/15,5082.25690 ,62968467444881.60000 ,45104096338638.00000 ,0.01490 
2017/11/14,5122.52000 ,63512523653723.60000 ,45479463344958.00000 ,0.01480 
2017/11/13,5159.42420 ,63929031707181.20000 ,45752519746693.00000 ,0.01470 
2017/11/10,5145.68740 ,63694632679147.50000 ,45565671878687.00000 ,0.01470 
2017/11/9,5116.78800 ,63536301151091.70000 ,45429226442415.00000 ,0.01480 
2017/11/8,5083.47140 ,63223043833932.70000 ,45188078803103.00000 ,0.01480 
2017/11/7,5081.40510 ,63210008072235.00000 ,45185048136730.00000 ,0.01480 
2017/11/6,5047.01240 ,62762517324731.30000 ,44847044024541.00000 ,0.01490 
2017/11/3,5003.17440 ,62359765065867.40000 ,44512403571756.00000 ,0.01500 
2017/11/2,5026.97300 ,62645722542690.20000 ,44709025344406.00000 ,0.01500 
2017/11/1,5055.37420 ,62942873993261.80000 ,44919868663711.00000 ,0.01490 
2017/10/31,5062.08890 ,62937754993500.80000 ,44929725376566.00000 ,0.01490 
2017/10/30,5045.25540 ,62732066873204.50000 ,44848826685381.00000 ,0.01490 
2017/10/27,5109.67730 ,63327350881779.50000 ,45257321102173.00000 ,0.01480 
2017/10/26,5109.78160 ,63232983499290.20000 ,45177306590652.00000 ,0.01480 
2017/10/25,5089.69710 ,63088226312072.90000 ,45042599098299.00000 ,0.01490 
2017/10/24,5061.87690 ,62845800929894.00000 ,44850181704388.00000 ,0.01490 
2017/10/23,5054.89980 ,62750399707928.20000 ,44749163908284.00000 ,0.01490 
2017/10/20,5036.93190 ,62600094132437.30000 ,44643696032898.00000 ,0.01500 
2017/10/19,5010.81810 ,62363473159597.10000 ,44491442843217.00000 ,0.01500 
2017/10/18,5044.09040 ,62658087406304.90000 ,44698094894639.00000 ,0.01500 
2017/10/17,5047.15370 ,62572821730534.80000 ,44614111764759.00000 ,0.01500 
2017/10/16,5049.97710 ,62638104249381.30000 ,44646806327995.00000 ,0.01500 
2017/10/13,5100.54580 ,63067110434032.90000 ,44922911549529.00000 ,0.01490 
2017/10/12,5081.27260 ,62858209628143.70000 ,44801254230387.00000 ,0.01490 
2017/10/11,5080.57130 ,62902085319384.80000 ,44809475754597.00000 ,0.01490 
2017/10/10,5082.46020 ,62858632206569.60000 ,44758368260704.00000 ,0.01490 
2017/10/9,5060.32450 ,62591720375566.60000 ,44579418997160.00000 ,0.01500 
2017/9/29,5002.55250 ,61994014135768.00000 ,44052754762549.00000 ,0.01510 
2017/9/28,4973.81540 ,61720535600936.50000 ,43870063989891.00000 ,0.01520 
2017/9/27,4983.23510 ,61825045553458.00000 ,43945796922346.00000 ,0.01520 
2017/9/26,4962.04130 ,61664773320788.60000 ,43816755364661.00000 ,0.01520 
2017/9/25,4953.99330 ,61622950654605.00000 ,43734614148892.00000 ,0.01520 
2017/9/22,5001.32240 ,61998211670263.30000 ,43984428666372.00000 ,0.01510 
2017/9/21,5014.23920 ,62115919670109.70000 ,44053043274418.00000 ,0.01510 
2017/9/20,5046.24820 ,62332271699420.20000 ,44220057811619.00000 ,0.01500 
2017/9/19,5018.53880 ,62041188181692.40000 ,44017048496602.00000 ,0.01510 
2017/9/18,5036.71340 ,62186352240159.90000 ,44138279459201.00000 ,0.01510 
2017/9/15,5010.15140 ,61926207299249.10000 ,43947263290654.00000 ,0.01510 
2017/9/14,5023.94830 ,62225871540179.70000 ,44168010409887.00000 ,0.01510 
2017/9/13,5035.29950 ,62438656797329.60000 ,44294043259310.00000 ,0.01500 
2017/9/12,5020.05450 ,62315133362283.40000 ,44179127410070.00000 ,0.01500 
2017/9/11,5018.18630 ,62312882112680.80000 ,44128197208473.00000 ,0.01500 
2017/9/8,4993.19380 ,62039114424760.50000 ,43927032874544.00000 ,0.01510 
2017/9/7,4989.18360 ,62005523217114.20000 ,43888516559381.00000 ,0.01510 
2017/9/6,5014.37790 ,62316979951515.20000 ,44134941071717.00000 ,0.01500 
2017/9/5,5005.27070 ,62243482359967.50000 ,44047548508341.00000 ,0.01510 
2017/9/4,4996.97940 ,62080001095437.40000 ,43957149726790.00000 ,0.01510 
2017/9/1,4972.24750 ,61762028767801.00000 ,43713270159928.00000 ,0.01520 
2017/8/31,4947.91590 ,61668874345999.60000 ,43613815958396.00000 ,0.01520 
2017/8/30,4946.82650 ,61680901577636.40000 ,43669062919098.00000 ,0.01520 
2017/8/29,4934.64640 ,61649712437126.40000 ,43612817462126.00000 ,0.01520 
2017/8/28,4944.07490 ,61655176138560.90000 ,43641330794173.00000 ,0.01520 
2017/8/25,4887.11370 ,61022509990886.90000 ,43213802206247.00000 ,0.01530 
2017/8/24,4824.60080 ,60068896669468.40000 ,42555402564405.00000 ,0.01530 
2017/8/23,4854.15680 ,60366456745113.60000 ,42767125257289.00000 ,0.01530 
2017/8/22,4868.99690 ,60412036919708.60000 ,42811690948839.00000 ,0.01530 
2017/8/21,4875.81450 ,60426598092923.10000 ,42830676178158.00000 ,0.01520 
2017/8/18,4845.86010 ,60084203170785.30000 ,42575457408461.00000 ,0.01530 
2017/8/17,4852.55870 ,60147520750734.20000 ,42603232822478.00000 ,0.01520 
2017/8/16,4819.95630 ,59779071068606.50000 ,42331599745328.00000 ,0.01530 
2017/8/15,4814.07630 ,59722722308662.40000 ,42320274604661.00000 ,0.01530 
2017/8/14,4798.01780 ,59422170731184.90000 ,42123558566320.00000 ,0.01540 
2017/8/11,4720.91760 ,58689293389450.30000 ,41605475591782.00000 ,0.01560 
2017/8/10,4806.04080 ,59622011056922.20000 ,42308289154884.00000 ,0.01530 
2017/8/9,4836.04570 ,59938256308898.80000 ,42528478272467.00000 ,0.01530 
2017/8/8,4826.81760 ,60003552349002.40000 ,42521166186242.00000 ,0.01520 
2017/8/7,4817.34350 ,59878985470484.30000 ,42432676172608.00000 ,0.01530 
2017/8/4,4782.95320 ,59542047182130.50000 ,42159230639527.00000 ,0.01540 
2017/8/3,4807.25990 ,59794701906965.90000 ,42316392455950.00000 ,0.01530 
2017/8/2,4818.69540 ,59958394638391.30000 ,42439767331047.00000 ,0.01520 
2017/8/1,4843.13770 ,60132750516358.20000 ,42542501057680.00000 ,0.01520 
2017/7/31,4822.99550 ,59822652851203.00000 ,42322425963019.00000 ,0.01530 
2017/7/28,4790.23010 ,59497881790270.90000 ,42060248940171.00000 ,0.01540 
2017/7/27,4780.14720 ,59410812377303.30000 ,41971456586636.00000 ,0.01540 
2017/7/26,4749.98850 ,59141544459728.70000 ,41822236541552.00000 ,0.01550 
2017/7/25,4758.42430 ,59128362029424.10000 ,41817770144131.00000 ,0.01550 
2017/7/24,4778.46070 ,59222425590003.60000 ,41904426814490.00000 ,0.01550 
2017/7/21,4754.60990 ,58946623650296.90000 ,41723795066774.00000 ,0.01550 
2017/7/20,4762.30920 ,59073235133859.10000 ,41771862759557.00000 ,0.01550 
2017/7/19,4738.16930 ,58813519957235.40000 ,41560227525022.00000 ,0.01560 
2017/7/18,4662.56940 ,58013881634241.90000 ,40979313312632.00000 ,0.01580 
2017/7/17,4637.95220 ,57814432898536.80000 ,40804610263921.00000 ,0.01590 
2017/7/14,4781.46540 ,59141988948449.30000 ,41651921912316.00000 ,0.01550 
2017/7/13,4784.51100 ,59165452397177.30000 ,41649905236808.00000 ,0.01550 
2017/7/12,4765.29450 ,58925058020418.80000 ,41452291961106.00000 ,0.01560 
2017/7/11,4774.44600 ,58995964282778.00000 ,41529759522980.00000 ,0.01560 
2017/7/10,4794.93540 ,59217605374532.30000 ,41660361765758.00000 ,0.01550 
2017/7/7,4808.62780 ,59370186313343.50000 ,41683883886509.00000 ,0.01550 
2017/7/6,4802.64650 ,59284559053002.60000 ,41630399208082.00000 ,0.01550 
2017/7/5,4798.55170 ,59202937535487.00000 ,41569758291758.00000 ,0.01550 
2017/7/4,4755.13400 ,58735937419457.40000 ,41236048954017.00000 ,0.01560 
2017/7/3,4781.38610 ,58978481145316.70000 ,41413688440788.00000 ,0.01560 
2017/6/30,4772.14140 ,57221375199986.80000 ,41015460627957.00000 ,0.01600 
2017/6/29,4768.11110 ,57194308513350.50000 ,40939636487650.00000 ,0.01600 
2017/6/28,4743.91640 ,56914250144381.60000 ,40737277673722.00000 ,0.01610 
2017/6/27,4776.66220 ,57252688377411.10000 ,40958045313672.00000 ,0.01600 
2017/6/26,4768.78600 ,57169567630481.60000 ,40904806379073.00000 ,0.01600 
2017/6/23,4708.62080 ,56604572134760.50000 ,40469072825546.00000 ,0.01620 
2017/6/22,4685.72030 ,56362803250550.60000 ,40266909835723.00000 ,0.01630 
2017/6/21,4725.03820 ,56659872910314.30000 ,40484474878700.00000 ,0.01620 
2017/6/20,4697.38090 ,56376343783192.60000 ,40244535349128.00000 ,0.01630 
2017/6/19,4698.60360 ,56383386848580.20000 ,40236359147039.00000 ,0.01630 
2017/6/16,4661.42570 ,56016233469492.80000 ,39972033328690.00000 ,0.01640 
2017/6/15,4672.07510 ,56160326763990.80000 ,40070526906485.00000 ,0.01630 
2017/6/14,4649.45180 ,56023144725316.00000 ,39985756098131.00000 ,0.01640 
2017/6/13,4679.12860 ,56370189052835.90000 ,40249087855845.00000 ,0.01630 
2017/6/12,4641.11590 ,55993334291092.10000 ,39996296170418.00000 ,0.01640 
2017/6/9,4674.93500 ,56361045556477.30000 ,40219639580372.00000 ,0.01630 
2017/6/8,4662.66820 ,56209754439898.30000 ,40110533937873.00000 ,0.01630 
2017/6/7,4644.84170 ,56046574329171.40000 ,39964292386953.00000 ,0.01640 
2017/6/6,4570.62060 ,55232598968005.90000 ,39361572920468.00000 ,0.01660 
2017/6/5,4545.58590 ,54986085170239.10000 ,39173466242152.00000 ,0.01670 
2017/6/2,4536.55480 ,55063077725614.50000 ,39237138657886.00000 ,0.01660 
2017/6/1,4519.03710 ,54905334611940.30000 ,39144085586885.00000 ,0.01670 
2017/5/31,4572.15040 ,55359188904772.40000 ,39434808232623.00000 ,0.01660 
2017/5/26,4569.97000 ,55298283041073.90000 ,39362977269778.00000 ,0.01660 
2017/5/25,4574.74900 ,55287060825498.60000 ,39340466989829.00000 ,0.01660 
2017/5/24,4517.70310 ,54613945623220.50000 ,38843964263062.00000 ,0.01680 
2017/5/23,4505.60430 ,54504958001925.10000 ,38776150675727.00000 ,0.01680 
2017/5/22,4562.40960 ,54980435718398.10000 ,39057247943617.00000 ,0.01670 
2017/5/19,4599.61060 ,55315075103936.50000 ,39268666902648.00000 ,0.01660 
2017/5/18,4597.09910 ,55312145245825.60000 ,39233772101978.00000 ,0.01660 
2017/5/17,4622.53300 ,55564098070044.30000 ,39410003776326.00000 ,0.01650 
2017/5/16,4626.37830 ,55660411279209.70000 ,39475417568876.00000 ,0.01650 
2017/5/15,4557.80620 ,55037375270623.50000 ,39026961627933.00000 ,0.01660 
2017/5/12,4540.46720 ,54884456834637.20000 ,38885407775031.00000 ,0.01670 
2017/5/11,4526.13380 ,54588735659260.80000 ,38700010153417.00000 ,0.01680 
2017/5/10,4528.31210 ,54540240507250.60000 ,38605394918912.00000 ,0.01680 
2017/5/9,4585.06710 ,55078212906181.40000 ,39002626550410.00000 ,0.01660 
2017/5/8,4573.66860 ,54954277373041.00000 ,38926667894360.00000 ,0.01670 
2017/5/5,4637.67820 ,55580320013148.70000 ,39375371293615.00000 ,0.01650 
2017/5/4,4684.74580 ,56047214205015.80000 ,39713650108112.00000 ,0.01640 
2017/5/3,4698.03940 ,56165476944738.80000 ,39806598780006.00000 ,0.01630 
2017/5/2,4713.02000 ,56345156323140.70000 ,39948413948317.00000 ,0.01630 
2017/4/28,4718.13000 ,56483356278692.50000 ,40038789790545.00000 ,0.01610 
2017/4/27,4709.19330 ,56363050081594.20000 ,39975092350314.00000 ,0.01580 
2017/4/26,4696.71040 ,56166719853789.40000 ,39857205068050.00000 ,0.01590 
2017/4/25,4686.40540 ,56013354493377.40000 ,39774088980872.00000 ,0.01590 
2017/4/24,4671.01930 ,55842998392007.70000 ,39657888375657.00000 ,0.01590 
2017/4/21,4768.25330 ,56828874979907.60000 ,40366409670241.00000 ,0.01550 
2017/4/20,4780.82520 ,56823089071695.70000 ,40391385712466.00000 ,0.01550 
2017/4/19,4780.79050 ,56834302095378.20000 ,40367090538918.00000 ,0.01540 
2017/4/18,4824.73250 ,57335742651898.40000 ,40739413086442.00000 ,0.01530 
2017/4/17,4858.68180 ,57758490979372.80000 ,41020446055934.00000 ,0.01510 
2017/4/14,4901.23180 ,58251218378505.40000 ,41325194355647.00000 ,0.01500 
2017/4/13,4958.74270 ,58883666823470.50000 ,41759757280480.00000 ,0.01480 
2017/4/12,4944.71740 ,58793137228649.80000 ,41667937350013.00000 ,0.01480 
2017/4/11,4972.47250 ,59071411041774.10000 ,41839586478658.00000 ,0.01470 
2017/4/10,4942.58670 ,58722662653320.30000 ,41600757221578.00000 ,0.01470 
2017/4/7,4970.40360 ,59071403972776.20000 ,41741012372418.00000 ,0.01470 
2017/4/6,4965.07530 ,58964905177284.70000 ,41672760039155.00000 ,0.01460 
2017/4/5,4949.59010 ,58798026759797.60000 ,41541403582129.00000 ,0.01460 
2017/3/31,4863.51000 ,57865851584026.30000 ,40874431873024.00000 ,0.01490 
2017/3/30,4844.45750 ,57623139044158.60000 ,40653409144367.00000 ,0.01490 
2017/3/29,4915.45160 ,58375010252456.70000 ,41138091769413.00000 ,0.01470 
2017/3/28,4934.16530 ,58596475567609.30000 ,41238012822836.00000 ,0.01460 
2017/3/27,4946.99210 ,58775963494431.40000 ,41348246539190.00000 ,0.01450 
2017/3/24,4962.37160 ,58866226319949.70000 ,41431639389311.00000 ,0.01420 
2017/3/23,4936.25890 ,58544991660244.40000 ,41181650282748.00000 ,0.01440 
2017/3/22,4927.74640 ,58460097998632.40000 ,41117985566124.00000 ,0.01440 
2017/3/21,4950.66890 ,58759963760269.00000 ,41319366266867.00000 ,0.01440 
2017/3/20,4934.94890 ,58574070057128.20000 ,41174562645784.00000 ,0.01440 
2017/3/17,4923.53080 ,58381550726912.00000 ,41012580368737.00000 ,0.01430 
2017/3/16,4966.27860 ,58896684413879.00000 ,41370996007214.00000 ,0.01420 
2017/3/15,4928.45650 ,58450004082388.20000 ,41072704325655.00000 ,0.01430 
2017/3/14,4927.20190 ,58444280467543.20000 ,41056231182914.00000 ,0.01430 
2017/3/13,4933.24470 ,58468007248999.50000 ,41075713630243.00000 ,0.01420 
